Messzeitpunkt;Temperatur 1;Temperatur 2;Feuchte;Max Temp 1 Alarm Einstellung;Max Temp 1 Alarm Aktiv;Max Temp 1 Alarm Begin Event;Max Temp 1 Alarm Ende Event;Min Temp 1 Alarm Einstellung;Min Temp 1 Alarm Aktiv;Min Temp 1 Alarm Begin Event;Min Temp 1 Alarm Ende Event;Max Temp 2 Alarm Einstellung;Max Temp 2 Alarm Aktiv;Max Temp 2 Alarm Begin Event;Max Temp 2 Alarm Ende Event;Min Temp 2 Alarm Einstellung;Min Temp 2 Alarm Aktiv;Min Temp 2 Alarm Begin Event;Min Temp 2 Alarm Ende Event;Max Feuchte Alarm Einstellung;Max Feuchte Alarm Aktiv;Max Feuchte Alarm Begin Event;Max Humidity Alarm Ende Event;Min Feuchte Alarm Einstellung;Min Feuchte Alarm Aktiv;Min Feuchte Alarm Begin Event;Min Humidity Alarm Ende Event
17.10.2022 14:30:40;20,1;20,3;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:34:12;20,1;20,3;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:37:44;20,1;20,4;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:41:16;20,0;20,5;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:44:48;20,0;20,4;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:48:19;20,0;20,5;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:51:52;20,0;20,6;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:55:24;19,9;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:58:56;19,9;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:02:29;19,9;20,5;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:06:01;19,9;20,3;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:09:32;19,9;20,3;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:13:04;19,7;20,0;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:16:36;19,6;19,9;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:20:07;19,5;19,8;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:23:39;19,4;19,8;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:27:11;19,3;20,0;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:30:42;19,3;19,8;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:34:14;19,3;20,1;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:37:46;19,2;19,9;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:41:18;19,2;20,0;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:44:51;19,2;20,1;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:48:22;19,2;20,2;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:51:55;19,1;20,2;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:55:27;19,2;20,1;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 15:58:58;19,2;20,4;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 16:02:31;19,3;20,3;86;;;;;;;;;;;;;;;;;;;;;;;;
